date,product_id,price,is_promo,is_stockout,units_sold,revenue,margin,competitor_price,product_name,category,brand,base_cost,base_price,dow,is_weekend,week,month,year,lag1_units,lag7_units,roll7_units_mean,roll14_units_mean,ok_for_elasticity
2025-05-12,7,1754.71,0,0,14,24565.94,4098.64,1753.84,Prod 7,Beauty,Lumio,1461.95,1834.38,0,0,20,5,2025,24.0,24.0,22.571428571428573,20.857142857142858,1
2025-05-13,7,1753.59,0,0,20,35071.8,5832.8,1753.73,Prod 7,Beauty,Lumio,1461.95,1834.38,1,0,20,5,2025,14.0,20.0,22.571428571428573,20.928571428571427,1
2025-05-14,7,1754.01,0,0,19,33326.19,5549.14,1759.8,Prod 7,Beauty,Lumio,1461.95,1834.38,2,0,20,5,2025,20.0,33.0,20.571428571428573,21.357142857142858,1
2025-05-15,7,1752.51,0,0,20,35050.2,5811.2,1760.58,Prod 7,Beauty,Lumio,1461.95,1834.38,3,0,20,5,2025,19.0,17.0,21.0,21.285714285714285,1
2025-05-16,7,1754.08,0,0,16,28065.28,4674.08,1759.39,Prod 7,Beauty,Lumio,1461.95,1834.38,4,0,20,5,2025,20.0,22.0,20.142857142857142,21.357142857142858,1
2025-05-17,7,1752.22,0,0,23,40301.06,6676.21,1761.22,Prod 7,Beauty,Lumio,1461.95,1834.38,5,1,20,5,2025,16.0,28.0,19.428571428571427,21.857142857142858,1
2025-05-18,7,1754.54,0,0,18,31581.72,5266.62,1757.14,Prod 7,Beauty,Lumio,1461.95,1834.38,6,1,20,5,2025,23.0,24.0,18.571428571428573,21.285714285714285,1
2025-05-19,7,1756.26,1,0,33,57956.58,9712.23,1751.42,Prod 7,Beauty,Lumio,1461.95,1834.38,0,0,21,5,2025,18.0,14.0,21.285714285714285,21.928571428571427,1
2025-05-20,7,1758.14,0,0,17,29888.38,5035.23,1752.45,Prod 7,Beauty,Lumio,1461.95,1834.38,1,0,21,5,2025,33.0,20.0,20.857142857142858,21.714285714285715,1
2025-05-21,7,1756.23,0,0,23,40393.29,6768.44,1754.21,Prod 7,Beauty,Lumio,1461.95,1834.38,2,0,21,5,2025,17.0,19.0,21.428571428571427,21.0,1
2025-05-22,7,1757.76,0,0,21,36912.96,6212.01,1751.34,Prod 7,Beauty,Lumio,1461.95,1834.38,3,0,21,5,2025,23.0,20.0,21.571428571428573,21.285714285714285,1
2025-05-23,7,1759.2,0,0,20,35184.0,5945.0,1752.17,Prod 7,Beauty,Lumio,1461.95,1834.38,4,0,21,5,2025,21.0,16.0,22.142857142857142,21.142857142857142,1
2025-05-24,7,1756.85,0,0,29,50948.65,8552.1,1760.69,Prod 7,Beauty,Lumio,1461.95,1834.38,5,1,21,5,2025,20.0,23.0,23.0,21.214285714285715,1
2025-05-25,7,1759.43,0,0,25,43985.75,7437.0,1763.54,Prod 7,Beauty,Lumio,1461.95,1834.38,6,1,21,5,2025,29.0,18.0,24.0,21.285714285714285,1
2025-05-26,7,1763.55,0,0,21,37034.55,6333.6,1762.75,Prod 7,Beauty,Lumio,1461.95,1834.38,0,0,22,5,2025,25.0,33.0,22.285714285714285,21.785714285714285,1
2025-05-27,7,1763.13,0,0,22,38788.86,6625.96,1766.26,Prod 7,Beauty,Lumio,1461.95,1834.38,1,0,22,5,2025,21.0,17.0,23.0,21.928571428571427,1
2025-05-28,7,1764.46,0,0,17,29995.82,5142.67,1765.24,Prod 7,Beauty,Lumio,1461.95,1834.38,2,0,22,5,2025,22.0,23.0,22.142857142857142,21.785714285714285,1
2025-05-29,7,1765.58,0,0,20,35311.6,6072.6,1756.3,Prod 7,Beauty,Lumio,1461.95,1834.38,3,0,22,5,2025,17.0,21.0,22.0,21.785714285714285,1
2025-05-30,7,1764.37,0,1,0,0.0,0.0,1761.43,Prod 7,Beauty,Lumio,1461.95,1834.38,4,0,22,5,2025,20.0,20.0,19.142857142857142,20.642857142857142,0
2025-05-31,7,1761.41,0,0,21,36989.61,6288.66,1755.26,Prod 7,Beauty,Lumio,1461.95,1834.38,5,1,22,5,2025,0.0,29.0,18.0,20.5,1
2025-06-01,7,1760.04,0,0,14,24640.56,4173.26,1753.88,Prod 7,Beauty,Lumio,1461.95,1834.38,6,1,22,6,2025,21.0,25.0,16.428571428571427,20.214285714285715,1
2025-06-02,7,1757.63,0,0,18,31637.34,5322.24,1749.05,Prod 7,Beauty,Lumio,1461.95,1834.38,0,0,23,6,2025,14.0,21.0,16.0,19.142857142857142,1
2025-06-03,7,1755.72,0,0,14,24580.08,4112.78,1749.95,Prod 7,Beauty,Lumio,1461.95,1834.38,1,0,23,6,2025,18.0,22.0,14.857142857142858,18.928571428571427,1
2025-06-04,7,1754.68,0,0,19,33338.92,5561.87,1750.66,Prod 7,Beauty,Lumio,1461.95,1834.38,2,0,23,6,2025,14.0,17.0,15.142857142857142,18.642857142857142,1
2025-06-05,7,1754.04,0,0,18,31572.72,5257.62,1755.62,Prod 7,Beauty,Lumio,1461.95,1834.38,3,0,23,6,2025,19.0,20.0,14.857142857142858,18.428571428571427,1
2025-06-06,7,1756.32,0,0,27,47420.64,7947.99,1758.62,Prod 7,Beauty,Lumio,1461.95,1834.38,4,0,23,6,2025,18.0,0.0,18.714285714285715,18.928571428571427,1
2025-06-07,7,1756.44,0,0,22,38641.68,6478.78,1760.12,Prod 7,Beauty,Lumio,1461.95,1834.38,5,1,23,6,2025,27.0,21.0,18.857142857142858,18.428571428571427,1
2025-06-08,7,1755.8,0,0,25,43895.0,7346.25,1754.76,Prod 7,Beauty,Lumio,1461.95,1834.38,6,1,23,6,2025,22.0,14.0,20.428571428571427,18.428571428571427,1
2025-06-09,7,1753.24,1,0,35,61363.4,10195.15,1749.54,Prod 7,Beauty,Lumio,1461.95,1834.38,0,0,24,6,2025,25.0,18.0,22.857142857142858,19.428571428571427,1
2025-06-10,7,1751.28,0,0,26,45533.28,7522.58,1750.73,Prod 7,Beauty,Lumio,1461.95,1834.38,1,0,24,6,2025,35.0,14.0,24.571428571428573,19.714285714285715,1
2025-06-11,7,1749.46,0,0,26,45485.96,7475.26,1751.79,Prod 7,Beauty,Lumio,1461.95,1834.38,2,0,24,6,2025,26.0,19.0,25.571428571428573,20.357142857142858,1
2025-06-12,7,1751.11,0,0,18,31519.98,5204.88,1745.25,Prod 7,Beauty,Lumio,1461.95,1834.38,3,0,24,6,2025,26.0,18.0,25.571428571428573,20.214285714285715,1
2025-06-13,7,1750.28,0,0,17,29754.76,4901.61,1739.71,Prod 7,Beauty,Lumio,1461.95,1834.38,4,0,24,6,2025,18.0,27.0,24.142857142857142,21.428571428571427,1
2025-06-14,7,1748.18,0,0,15,26222.7,4293.45,1740.44,Prod 7,Beauty,Lumio,1461.95,1834.38,5,1,24,6,2025,17.0,22.0,23.142857142857142,21.0,1
2025-06-15,7,1750.26,0,0,17,29754.42,4901.27,1743.84,Prod 7,Beauty,Lumio,1461.95,1834.38,6,1,24,6,2025,15.0,25.0,22.0,21.214285714285715,1
2025-06-16,7,1750.75,0,0,29,50771.75,8375.2,1750.91,Prod 7,Beauty,Lumio,1461.95,1834.38,0,0,25,6,2025,17.0,35.0,21.142857142857142,22.0,1
2025-06-17,7,1748.51,0,0,23,40215.73,6590.88,1745.89,Prod 7,Beauty,Lumio,1461.95,1834.38,1,0,25,6,2025,29.0,26.0,20.714285714285715,22.642857142857142,1
2025-06-18,7,1751.51,1,0,34,59551.34,9845.04,1749.89,Prod 7,Beauty,Lumio,1461.95,1834.38,2,0,25,6,2025,23.0,26.0,21.857142857142858,23.714285714285715,1
2025-06-19,7,1753.61,0,0,18,31564.98,5249.88,1756.13,Prod 7,Beauty,Lumio,1461.95,1834.38,3,0,25,6,2025,34.0,18.0,21.857142857142858,23.714285714285715,1
2025-06-20,7,1752.18,0,0,19,33291.42,5514.37,1757.26,Prod 7,Beauty,Lumio,1461.95,1834.38,4,0,25,6,2025,18.0,17.0,22.142857142857142,23.142857142857142,1
2025-06-21,7,1754.13,0,0,22,38590.86,6427.96,1755.84,Prod 7,Beauty,Lumio,1461.95,1834.38,5,1,25,6,2025,19.0,15.0,23.142857142857142,23.142857142857142,1
2025-06-22,7,1754.06,0,1,0,0.0,0.0,1757.44,Prod 7,Beauty,Lumio,1461.95,1834.38,6,1,25,6,2025,22.0,17.0,20.714285714285715,21.357142857142858,0
2025-06-23,7,1752.1,0,0,25,43802.5,7253.75,1757.78,Prod 7,Beauty,Lumio,1461.95,1834.38,0,0,26,6,2025,0.0,29.0,20.142857142857142,20.642857142857142,1
2025-06-24,7,1753.65,1,0,28,49102.2,8167.6,1757.01,Prod 7,Beauty,Lumio,1461.95,1834.38,1,0,26,6,2025,25.0,23.0,20.857142857142858,20.785714285714285,1
2025-06-25,7,1753.16,0,0,23,40322.68,6697.83,1757.19,Prod 7,Beauty,Lumio,1461.95,1834.38,2,0,26,6,2025,28.0,34.0,19.285714285714285,20.571428571428573,1
2025-06-26,7,1749.95,0,0,23,40248.85,6624.0,1746.15,Prod 7,Beauty,Lumio,1461.95,1834.38,3,0,26,6,2025,23.0,18.0,20.0,20.928571428571427,1
2025-06-27,7,1749.23,0,0,32,55975.36,9192.96,1745.73,Prod 7,Beauty,Lumio,1461.95,1834.38,4,0,26,6,2025,23.0,19.0,21.857142857142858,22.0,1
2025-06-28,7,1748.3,0,0,19,33217.7,5440.65,1747.47,Prod 7,Beauty,Lumio,1461.95,1834.38,5,1,26,6,2025,32.0,22.0,21.428571428571427,22.285714285714285,1
2025-06-29,7,1749.81,0,0,20,34996.2,5757.2,1746.42,Prod 7,Beauty,Lumio,1461.95,1834.38,6,1,26,6,2025,19.0,0.0,24.285714285714285,22.5,1
2025-06-30,7,1745.91,0,0,20,34918.2,5679.2,1744.89,Prod 7,Beauty,Lumio,1461.95,1834.38,0,0,27,6,2025,20.0,25.0,23.571428571428573,21.857142857142858,1
2025-07-01,7,1744.4,0,0,33,57565.2,9320.85,1740.82,Prod 7,Beauty,Lumio,1461.95,1834.38,1,0,27,7,2025,20.0,28.0,24.285714285714285,22.571428571428573,1
2025-07-02,7,1742.65,0,0,14,24397.1,3929.8,1742.75,Prod 7,Beauty,Lumio,1461.95,1834.38,2,0,27,7,2025,33.0,23.0,23.0,21.142857142857142,1
2025-07-03,7,1744.87,0,0,29,50601.23,8204.68,1746.87,Prod 7,Beauty,Lumio,1461.95,1834.38,3,0,27,7,2025,14.0,23.0,23.857142857142858,21.928571428571427,1
2025-07-04,7,1741.95,0,0,17,29613.15,4760.0,1743.48,Prod 7,Beauty,Lumio,1461.95,1834.38,4,0,27,7,2025,29.0,32.0,21.714285714285715,21.785714285714285,1
2025-07-05,7,1742.91,0,0,21,36601.11,5900.16,1742.41,Prod 7,Beauty,Lumio,1461.95,1834.38,5,1,27,7,2025,17.0,19.0,22.0,21.714285714285715,1
2025-07-06,7,1741.0,0,0,22,38302.0,6139.1,1741.28,Prod 7,Beauty,Lumio,1461.95,1834.38,6,1,27,7,2025,21.0,20.0,22.285714285714285,23.285714285714285,1
2025-07-07,7,1739.53,0,0,23,40009.19,6384.34,1742.33,Prod 7,Beauty,Lumio,1461.95,1834.38,0,0,28,7,2025,22.0,20.0,22.714285714285715,23.142857142857142,1
2025-07-08,7,1739.7,0,0,18,31314.6,4999.5,1743.41,Prod 7,Beauty,Lumio,1461.95,1834.38,1,0,28,7,2025,23.0,33.0,20.571428571428573,22.428571428571427,1
2025-07-09,7,1736.59,0,0,25,43414.75,6866.0,1734.53,Prod 7,Beauty,Lumio,1461.95,1834.38,2,0,28,7,2025,18.0,14.0,22.142857142857142,22.571428571428573,1
2025-07-10,7,1737.24,0,0,21,36482.04,5781.09,1735.07,Prod 7,Beauty,Lumio,1461.95,1834.38,3,0,28,7,2025,25.0,29.0,21.0,22.428571428571427,1
2025-07-11,7,1740.31,0,0,23,40027.13,6402.28,1745.28,Prod 7,Beauty,Lumio,1461.95,1834.38,4,0,28,7,2025,21.0,17.0,21.857142857142858,21.785714285714285,1
2025-07-12,7,1742.23,0,0,15,26133.45,4204.2,1747.9,Prod 7,Beauty,Lumio,1461.95,1834.38,5,1,28,7,2025,23.0,21.0,21.0,21.5,1
2025-07-13,7,1743.15,0,0,31,54037.65,8717.2,1743.77,Prod 7,Beauty,Lumio,1461.95,1834.38,6,1,28,7,2025,15.0,22.0,22.285714285714285,22.285714285714285,1
2025-07-14,7,1743.61,0,1,0,0.0,0.0,1752.9,Prod 7,Beauty,Lumio,1461.95,1834.38,0,0,29,7,2025,31.0,23.0,19.0,20.857142857142858,0
2025-07-15,7,1742.63,0,0,14,24396.82,3929.52,1755.52,Prod 7,Beauty,Lumio,1461.95,1834.38,1,0,29,7,2025,0.0,18.0,18.428571428571427,19.5,1
2025-07-16,7,1743.38,0,0,14,24407.32,3940.02,1756.1,Prod 7,Beauty,Lumio,1461.95,1834.38,2,0,29,7,2025,14.0,25.0,16.857142857142858,19.5,1
2025-07-17,7,1744.04,0,0,10,17440.4,2820.9,1750.23,Prod 7,Beauty,Lumio,1461.95,1834.38,3,0,29,7,2025,14.0,21.0,15.285714285714286,18.142857142857142,1
2025-07-18,7,1744.21,0,0,17,29651.57,4798.42,1751.66,Prod 7,Beauty,Lumio,1461.95,1834.38,4,0,29,7,2025,10.0,23.0,14.428571428571429,18.142857142857142,1
2025-07-19,7,1748.72,0,0,22,38471.84,6308.94,1750.04,Prod 7,Beauty,Lumio,1461.95,1834.38,5,1,29,7,2025,17.0,15.0,15.428571428571429,18.214285714285715,1
2025-07-20,7,1749.17,0,0,14,24488.38,4021.08,1750.42,Prod 7,Beauty,Lumio,1461.95,1834.38,6,1,29,7,2025,22.0,31.0,13.0,17.642857142857142,1
2025-07-21,7,1748.88,0,0,16,27982.08,4590.88,1754.97,Prod 7,Beauty,Lumio,1461.95,1834.38,0,0,30,7,2025,14.0,0.0,15.285714285714286,17.142857142857142,1
2025-07-22,7,1751.42,0,0,23,40282.66,6657.81,1754.68,Prod 7,Beauty,Lumio,1461.95,1834.38,1,0,30,7,2025,16.0,14.0,16.571428571428573,17.5,1
2025-07-23,7,1752.82,0,0,23,40314.86,6690.01,1754.13,Prod 7,Beauty,Lumio,1461.95,1834.38,2,0,30,7,2025,23.0,14.0,17.857142857142858,17.357142857142858,1
2025-07-24,7,1751.97,0,0,18,31535.46,5220.36,1752.15,Prod 7,Beauty,Lumio,1461.95,1834.38,3,0,30,7,2025,23.0,10.0,19.0,17.142857142857142,1
2025-07-25,7,1750.54,0,0,13,22757.02,3751.67,1743.86,Prod 7,Beauty,Lumio,1461.95,1834.38,4,0,30,7,2025,18.0,17.0,18.428571428571427,16.428571428571427,1
2025-07-26,7,1752.85,1,0,29,50832.65,8436.1,1751.7,Prod 7,Beauty,Lumio,1461.95,1834.38,5,1,30,7,2025,13.0,22.0,19.428571428571427,17.428571428571427,1
2025-07-27,7,1755.41,0,0,13,22820.33,3814.98,1754.32,Prod 7,Beauty,Lumio,1461.95,1834.38,6,1,30,7,2025,29.0,14.0,19.285714285714285,16.142857142857142,1
2025-07-28,7,1757.99,0,0,15,26369.85,4440.6,1751.23,Prod 7,Beauty,Lumio,1461.95,1834.38,0,0,31,7,2025,13.0,16.0,19.142857142857142,17.214285714285715,1
2024-12-01,8,1123.69,0,0,17,19102.73,5576.85,1110.96,Prod 8,Beauty,Kairo,795.64,1127.09,6,1,48,12,2024,,,17.0,17.0,1
2024-12-02,8,1119.8,0,0,31,34713.8,10048.96,1111.56,Prod 8,Beauty,Kairo,795.64,1127.09,0,0,49,12,2024,17.0,,24.0,24.0,1
2024-12-03,8,1118.45,0,0,19,21250.55,6133.39,1111.83,Prod 8,Beauty,Kairo,795.64,1127.09,1,0,49,12,2024,31.0,,22.333333333333332,22.333333333333332,1
2024-12-04,8,1115.31,0,0,20,22306.2,6393.4,1109.77,Prod 8,Beauty,Kairo,795.64,1127.09,2,0,49,12,2024,19.0,,21.75,21.75,1
2024-12-05,8,1112.74,0,0,14,15578.36,4439.4,1109.46,Prod 8,Beauty,Kairo,795.64,1127.09,3,0,49,12,2024,20.0,,20.2,20.2,1
2024-12-06,8,1114.09,0,0,16,17825.44,5095.2,1109.41,Prod 8,Beauty,Kairo,795.64,1127.09,4,0,49,12,2024,14.0,,19.5,19.5,1
2024-12-07,8,1113.9,0,0,23,25619.7,7319.98,1110.4,Prod 8,Beauty,Kairo,795.64,1127.09,5,1,49,12,2024,16.0,,20.0,20.0,1
2024-12-08,8,1111.84,0,0,17,18901.28,5375.4,1108.52,Prod 8,Beauty,Kairo,795.64,1127.09,6,1,49,12,2024,23.0,17.0,20.0,19.625,1
2024-12-09,8,1111.05,0,0,31,34442.55,9777.71,1108.95,Prod 8,Beauty,Kairo,795.64,1127.09,0,0,50,12,2024,17.0,31.0,20.0,20.88888888888889,1
2024-12-10,8,1109.48,0,0,19,21080.12,5962.96,1104.46,Prod 8,Beauty,Kairo,795.64,1127.09,1,0,50,12,2024,31.0,19.0,20.0,20.7,1
2024-12-11,8,1109.39,0,0,20,22187.8,6275.0,1103.15,Prod 8,Beauty,Kairo,795.64,1127.09,2,0,50,12,2024,19.0,20.0,20.0,20.636363636363637,1
2024-12-12,8,1110.02,0,0,13,14430.26,4086.94,1107.76,Prod 8,Beauty,Kairo,795.64,1127.09,3,0,50,12,2024,20.0,14.0,19.857142857142858,20.0,1
2024-12-13,8,1111.19,0,0,25,27779.75,7888.75,1108.27,Prod 8,Beauty,Kairo,795.64,1127.09,4,0,50,12,2024,13.0,16.0,21.142857142857142,20.384615384615383,1
2024-12-14,8,1111.04,0,0,22,24442.88,6938.8,1104.23,Prod 8,Beauty,Kairo,795.64,1127.09,5,1,50,12,2024,25.0,23.0,21.0,20.5,1
2024-12-15,8,1108.55,0,0,8,8868.4,2503.28,1106.3,Prod 8,Beauty,Kairo,795.64,1127.09,6,1,50,12,2024,22.0,17.0,19.714285714285715,19.857142857142858,1
2024-12-16,8,1107.58,0,0,20,22151.6,6238.8,1105.22,Prod 8,Beauty,Kairo,795.64,1127.09,0,0,51,12,2024,8.0,31.0,18.142857142857142,19.071428571428573,1
2024-12-17,8,1106.2,0,0,13,14380.6,4037.28,1101.9,Prod 8,Beauty,Kairo,795.64,1127.09,1,0,51,12,2024,20.0,19.0,17.285714285714285,18.642857142857142,1
2024-12-18,8,1105.09,0,0,21,23206.89,6498.45,1102.3,Prod 8,Beauty,Kairo,795.64,1127.09,2,0,51,12,2024,13.0,20.0,17.428571428571427,18.714285714285715,1
2024-12-19,8,1102.82,0,0,15,16542.3,4607.7,1102.43,Prod 8,Beauty,Kairo,795.64,1127.09,3,0,51,12,2024,21.0,13.0,17.714285714285715,18.785714285714285,1
2024-12-20,8,1103.73,0,0,21,23178.33,6469.89,1102.29,Prod 8,Beauty,Kairo,795.64,1127.09,4,0,51,12,2024,15.0,25.0,17.142857142857142,19.142857142857142,1
2024-12-21,8,1104.75,0,0,15,16571.25,4636.65,1099.98,Prod 8,Beauty,Kairo,795.64,1127.09,5,1,51,12,2024,21.0,22.0,16.142857142857142,18.571428571428573,1
2024-12-22,8,1103.2,0,0,17,18754.4,5228.52,1099.62,Prod 8,Beauty,Kairo,795.64,1127.09,6,1,51,12,2024,15.0,8.0,17.428571428571427,18.571428571428573,1
2024-12-23,8,1103.58,0,0,19,20968.02,5850.86,1101.35,Prod 8,Beauty,Kairo,795.64,1127.09,0,0,52,12,2024,17.0,20.0,17.285714285714285,17.714285714285715,1
2024-12-24,8,1102.92,0,0,19,20955.48,5838.32,1098.9,Prod 8,Beauty,Kairo,795.64,1127.09,1,0,52,12,2024,19.0,13.0,18.142857142857142,17.714285714285715,1
2024-12-25,8,1100.96,0,0,14,15413.44,4274.48,1099.42,Prod 8,Beauty,Kairo,795.64,1127.09,2,0,52,12,2024,19.0,21.0,17.142857142857142,17.285714285714285,1
2024-12-26,8,1099.04,0,0,26,28575.04,7888.4,1097.68,Prod 8,Beauty,Kairo,795.64,1127.09,3,0,52,12,2024,14.0,15.0,18.714285714285715,18.214285714285715,1
2024-12-27,8,1098.94,0,0,23,25275.62,6975.9,1100.29,Prod 8,Beauty,Kairo,795.64,1127.09,4,0,52,12,2024,26.0,21.0,19.0,18.071428571428573,1
2024-12-28,8,1098.49,0,0,20,21969.8,6057.0,1102.49,Prod 8,Beauty,Kairo,795.64,1127.09,5,1,52,12,2024,23.0,15.0,19.714285714285715,17.928571428571427,1
2024-12-29,8,1101.17,0,0,16,17618.72,4888.48,1103.54,Prod 8,Beauty,Kairo,795.64,1127.09,6,1,52,12,2024,20.0,17.0,19.571428571428573,18.5,1
2024-12-30,8,1101.74,0,0,23,25340.02,7040.3,1105.84,Prod 8,Beauty,Kairo,795.64,1127.09,0,0,1,12,2024,16.0,19.0,20.142857142857142,18.714285714285715,1
2024-12-31,8,1101.88,0,0,18,19833.84,5512.32,1099.74,Prod 8,Beauty,Kairo,795.64,1127.09,1,0,1,12,2024,23.0,19.0,20.0,19.071428571428573,1
2025-01-01,8,1100.75,0,0,22,24216.5,6712.42,1099.84,Prod 8,Beauty,Kairo,795.64,1127.09,2,0,1,1,2025,18.0,14.0,21.142857142857142,19.142857142857142,1
2025-01-02,8,1099.75,0,0,18,19795.5,5473.98,1098.52,Prod 8,Beauty,Kairo,795.64,1127.09,3,0,1,1,2025,22.0,26.0,20.0,19.357142857142858,1
2025-01-03,8,1100.11,0,0,22,24202.42,6698.34,1098.42,Prod 8,Beauty,Kairo,795.64,1127.09,4,0,1,1,2025,18.0,23.0,19.857142857142858,19.428571428571427,1
2025-01-04,8,1098.56,0,0,24,26365.44,7270.08,1096.6,Prod 8,Beauty,Kairo,795.64,1127.09,5,1,1,1,2025,22.0,20.0,20.428571428571427,20.071428571428573,1
2025-01-05,8,1097.75,0,0,9,9879.75,2718.99,1094.15,Prod 8,Beauty,Kairo,795.64,1127.09,6,1,1,1,2025,24.0,16.0,19.428571428571427,19.5,1
2025-01-06,8,1096.0,0,0,28,30688.0,8410.08,1091.56,Prod 8,Beauty,Kairo,795.64,1127.09,0,0,2,1,2025,9.0,23.0,20.142857142857142,20.142857142857142,1
2025-01-07,8,1094.12,0,0,20,21882.4,5969.6,1092.29,Prod 8,Beauty,Kairo,795.64,1127.09,1,0,2,1,2025,28.0,18.0,20.428571428571427,20.214285714285715,1
2025-01-08,8,1095.29,0,0,21,23001.09,6292.65,1093.46,Prod 8,Beauty,Kairo,795.64,1127.09,2,0,2,1,2025,20.0,22.0,20.285714285714285,20.714285714285715,1
2025-01-09,8,1095.69,1,0,28,30679.32,8401.4,1096.36,Prod 8,Beauty,Kairo,795.64,1127.09,3,0,2,1,2025,21.0,18.0,21.714285714285715,20.857142857142858,1
2025-01-10,8,1096.63,0,0,22,24125.86,6621.78,1095.33,Prod 8,Beauty,Kairo,795.64,1127.09,4,0,2,1,2025,28.0,22.0,21.714285714285715,20.785714285714285,1
2025-01-11,8,1097.38,0,0,21,23044.98,6336.54,1097.2,Prod 8,Beauty,Kairo,795.64,1127.09,5,1,2,1,2025,22.0,24.0,21.285714285714285,20.857142857142858,1
2025-01-12,8,1098.63,0,0,24,26367.12,7271.76,1098.58,Prod 8,Beauty,Kairo,795.64,1127.09,6,1,2,1,2025,21.0,9.0,23.428571428571427,21.428571428571427,1
2025-01-13,8,1100.14,0,0,26,28603.64,7917.0,1102.28,Prod 8,Beauty,Kairo,795.64,1127.09,0,0,3,1,2025,24.0,28.0,23.142857142857142,21.642857142857142,1
2025-01-14,8,1102.28,1,0,31,34170.68,9505.84,1099.04,Prod 8,Beauty,Kairo,795.64,1127.09,1,0,3,1,2025,26.0,20.0,24.714285714285715,22.571428571428573,1
2025-01-15,8,1101.55,0,0,27,29741.85,8259.57,1101.65,Prod 8,Beauty,Kairo,795.64,1127.09,2,0,3,1,2025,31.0,21.0,25.571428571428573,22.928571428571427,1
2025-01-16,8,1101.28,0,0,19,20924.32,5807.16,1102.58,Prod 8,Beauty,Kairo,795.64,1127.09,3,0,3,1,2025,27.0,28.0,24.285714285714285,23.0,1
2025-01-17,8,1102.91,0,0,25,27572.75,7681.75,1105.88,Prod 8,Beauty,Kairo,795.64,1127.09,4,0,3,1,2025,19.0,22.0,24.714285714285715,23.214285714285715,1
2025-01-18,8,1103.9,0,0,14,15454.6,4315.64,1105.38,Prod 8,Beauty,Kairo,795.64,1127.09,5,1,3,1,2025,25.0,21.0,23.714285714285715,22.5,1
2025-01-19,8,1105.01,0,0,21,23205.21,6496.77,1108.35,Prod 8,Beauty,Kairo,795.64,1127.09,6,1,3,1,2025,14.0,24.0,23.285714285714285,23.357142857142858,1
2025-01-20,8,1103.65,0,0,21,23176.65,6468.21,1107.32,Prod 8,Beauty,Kairo,795.64,1127.09,0,0,4,1,2025,21.0,26.0,22.571428571428573,22.857142857142858,1
2025-01-21,8,1103.93,1,0,36,39741.48,11098.44,1111.13,Prod 8,Beauty,Kairo,795.64,1127.09,1,0,4,1,2025,21.0,31.0,23.285714285714285,24.0,1
2025-01-22,8,1104.39,0,0,15,16565.85,4631.25,1110.21,Prod 8,Beauty,Kairo,795.64,1127.09,2,0,4,1,2025,36.0,27.0,21.571428571428573,23.571428571428573,1
2025-01-23,8,1103.96,0,0,6,6623.76,1849.92,1105.37,Prod 8,Beauty,Kairo,795.64,1127.09,3,0,4,1,2025,15.0,19.0,19.714285714285715,22.0,1
2025-01-24,8,1102.34,0,0,24,26456.16,7360.8,1101.0,Prod 8,Beauty,Kairo,795.64,1127.09,4,0,4,1,2025,6.0,25.0,19.571428571428573,22.142857142857142,1
2025-01-25,8,1102.02,0,0,15,16530.3,4595.7,1102.08,Prod 8,Beauty,Kairo,795.64,1127.09,5,1,4,1,2025,24.0,14.0,19.714285714285715,21.714285714285715,1
2025-01-26,8,1101.92,0,0,20,22038.4,6125.6,1096.6,Prod 8,Beauty,Kairo,795.64,1127.09,6,1,4,1,2025,15.0,21.0,19.571428571428573,21.428571428571427,1
2025-01-27,8,1100.37,0,0,23,25308.51,7008.79,1096.21,Prod 8,Beauty,Kairo,795.64,1127.09,0,0,5,1,2025,20.0,21.0,19.857142857142858,21.214285714285715,1
2025-01-28,8,1099.72,0,0,19,20894.68,5777.52,1095.39,Prod 8,Beauty,Kairo,795.64,1127.09,1,0,5,1,2025,23.0,36.0,17.428571428571427,20.357142857142858,1
2025-01-29,8,1098.54,0,0,15,16478.1,4543.5,1097.71,Prod 8,Beauty,Kairo,795.64,1127.09,2,0,5,1,2025,19.0,15.0,17.428571428571427,19.5,1
2025-01-30,8,1097.56,0,0,19,20853.64,5736.48,1100.31,Prod 8,Beauty,Kairo,795.64,1127.09,3,0,5,1,2025,15.0,6.0,19.285714285714285,19.5,1
2025-01-31,8,1098.39,0,0,31,34050.09,9385.25,1102.17,Prod 8,Beauty,Kairo,795.64,1127.09,4,0,5,1,2025,19.0,24.0,20.285714285714285,19.928571428571427,1
2025-02-01,8,1099.41,0,0,28,30783.48,8505.56,1101.39,Prod 8,Beauty,Kairo,795.64,1127.09,5,1,5,2,2025,31.0,15.0,22.142857142857142,20.928571428571427,1
2025-02-02,8,1098.98,0,0,21,23078.58,6370.14,1102.49,Prod 8,Beauty,Kairo,795.64,1127.09,6,1,5,2,2025,28.0,20.0,22.285714285714285,20.928571428571427,1
2025-02-03,8,1101.95,0,0,20,22039.0,6126.2,1100.21,Prod 8,Beauty,Kairo,795.64,1127.09,0,0,6,2,2025,21.0,23.0,21.857142857142858,20.857142857142858,1
2025-02-04,8,1102.8,0,0,21,23158.8,6450.36,1099.79,Prod 8,Beauty,Kairo,795.64,1127.09,1,0,6,2,2025,20.0,19.0,22.142857142857142,19.785714285714285,1
2025-02-05,8,1102.62,0,0,23,25360.26,7060.54,1096.88,Prod 8,Beauty,Kairo,795.64,1127.09,2,0,6,2,2025,21.0,15.0,23.285714285714285,20.357142857142858,1
